code,Name,yield_basis,effective_yield,non_cut_years_verified,coverage_years,fcf_payout_3y,drop_reason_core,data_quality_flags,manual_check_reason,div_source_used,high_yield_risk,yield_split_mismatch,is_financial,core_pass,in_holdings
62780,ユニオンツール,dps_fallback,0.0072866065232477,True,10,233.1428571428572,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,fcf_payout_extreme:233.14,yield_total_fallback_dps,yf,False,False,False,False,False
64030,水道機工,dps_fallback,0.0135970333745364,True,10,0.0986980260394792,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
67540,アンリツ,dps_fallback,0.0138360428917329,True,10,0.3490776134286189,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
77710,日本精密,dps_fallback,0.0,False,2,0.0,data_missing:div_history; E_div_yield; F_value_pass,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
59850,サンコール,dps_fallback,0.0,True,10,0.3673716012084592,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
41250,三和油化工業,dps_fallback,0.0138933764135702,False,4,0.368801652892562,data_missing:div_history; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
69940,指月電機製作所,dps_fallback,0.0129390018484288,True,10,0.5727272727272728,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
70120,川崎重工業,dps_fallback,0.0091352009744214,True,10,0.8895660007418791,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
49710,メック,dps_fallback,0.0064102564102564,True,10,0.3545359749739312,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
42410,アテクト,dps_fallback,0.0134228187919463,True,10,0.284789644012945,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
66290,テクノホライゾン,dps_fallback,0.0123839009287925,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
40220,ラサ工業,dps_fallback,0.0137299771167048,True,9,0.2635930047694753,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
69460,日本アビオニクス,dps_fallback,0.0007168458781362,False,5,0.114353782013103,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
67870,メイコー,dps_fallback,0.0037225042301184,True,10,2.2868435911914173,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
66170,東光高岳,dps_fallback,0.0098425196850393,True,10,0.3620479479886225,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
98670,ソレキア,dps_fallback,0.005603448275862,True,10,0.0290602933188484,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
58020,住友電気工業,dps_fallback,0.0093358999037536,True,10,0.3029720650439169,E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
31100,日東紡績,dps_fallback,0.0047877145438121,True,10,0.7645073348046216,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
98800,イノテック,dps_fallback,0.0269230769230769,True,10,0.7578692493946732,D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
93850,ショーエイコーポレーション,dps_fallback,0.0247831474597273,True,10,0.1597510373443983,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
62310,木村工機,dps_fallback,0.0075614366729678,True,6,1.0080862533692725,D_fcf_payout; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
69630,ローム,dps_fallback,0.0151515151515151,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
59980,アドバネクス,dps_fallback,0.0109829763866007,True,10,0.1764705882352941,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
42750,カーリット,dps_fallback,0.0129729729729729,True,10,0.4634655532359081,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
64710,日本精工,dps_fallback,0.0290722530996152,True,10,0.9794615598112684,D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
83600,山梨中央銀行,dps_fallback,0.0157676348547717,True,10,,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
64700,大豊工業,dps_fallback,0.0187441424554826,True,10,0.1909714538614737,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
18930,五洋建設,dps_fallback,0.0132194987606719,True,10,4.992316136114161,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
59510,ダイニチ工業,dps_fallback,0.0207156308851224,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
69410,山一電機,dps_fallback,0.0099887766554433,True,10,0.4463350785340314,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
93670,大東港運,dps_fallback,0.0097560975609756,True,10,0.4673913043478261,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
83680,百五銀行,dps_fallback,0.0137434554973822,True,10,0.1353863856589147,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield,,yield_total_fallback_dps,yf,False,False,True,False,False
72870,日本精機,dps_fallback,0.0204331834899877,True,10,0.0804918386424103,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
83860,百十四銀行,dps_fallback,0.0169988276670574,True,10,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
31010,東洋紡,dps_fallback,0.0275671950379048,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
62690,三井海洋開発,dps_fallback,0.0058866813833701,True,10,0.0630525053058964,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
68240,新コスモス電機,dps_fallback,0.0125523012552301,True,10,3.480417754569191,D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
49790,ＯＡＴアグリオ,dps_fallback,0.0183700734802939,True,10,0.2550442076626615,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
67770,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,dps_fallback,0.00920245398773,True,10,0.4895211658570437,E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
31050,日清紡ホールディングス,dps_fallback,0.0231065468549422,True,10,1.5065246338215712,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
64800,日本トムソン,dps_fallback,0.0209481808158765,True,10,0.8944923689449237,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
65050,東洋電機製造,dps_fallback,0.0295983086680761,True,10,0.529243119266055,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
51890,櫻護謨,dps_fallback,0.0198776758409785,True,10,0.5530973451327433,A_non_cut_years; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
66680,アドテック　プラズマ　テクノロジー,dps_fallback,0.0140698280354351,True,10,0.0773076923076923,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
67060,電気興業,dps_fallback,0.0250391236306729,True,10,0.6687037632679318,A_non_cut_years; B_cfo_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
59060,エムケー精工,dps_fallback,0.01085776330076,True,10,0.1218274111675127,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
43840,ラクスル,dps_fallback,0.0015906680805938,False,2,0.0965099715099715,data_missing:div_history; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
79230,トーイン,dps_fallback,0.019051651143099,True,10,0.1600318471337579,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
71890,西日本フィナンシャルホールディングス,dps_fallback,0.0191424196018376,True,10,0.06929342664144,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
68090,ＴＯＡ,dps_fallback,0.0229621125143513,True,10,0.3322466720999728,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
71310,のむら産業,dps_fallback,0.0222778473091364,False,4,0.1445515196441808,data_missing:div_history; E_div_yield,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
77110,助川電気工業,dps_fallback,0.0055944055944055,True,10,0.6890951276102089,A_non_cut_years; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
14430,技研ホールディングス,dps_fallback,0.0034375,True,8,0.2024539877300613,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
83410,七十七銀行,dps_fallback,0.0192710053958815,True,10,,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
91300,共栄タンカー,dps_fallback,0.015390534821085,True,10,0.0761286023654839,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
90740,日本石油輸送,dps_fallback,0.0194931773879142,True,10,0.1515359926639156,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
21800,サニーサイドアップグループ,dps_fallback,0.0227507755946225,True,10,0.2954908858330668,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
69760,太陽誘電,dps_fallback,0.0228658536585365,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
99910,ジェコス,dps_fallback,0.03037120359955,True,10,0.5774263904034896,C_fcf_pos_ratio; D_fcf_hard_fail,,yield_total_fallback_dps,yf,False,False,False,False,False
99590,アシードホールディングス,dps_fallback,0.0171591992373689,True,10,0.5800561797752809,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
58010,古河電気工業,dps_fallback,0.0039100684261974,True,10,0.2128810720268006,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
33610,トーエル,dps_fallback,0.0237849017580144,True,10,0.2951787471302066,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
71670,めぶきフィナンシャルグループ,dps_fallback,0.0135478408128704,True,10,,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,True,False,False
40280,石原産業,dps_fallback,0.0268987341772151,True,7,0.8562138728323699,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
99800,ＭＲＫホールディングス,dps_fallback,0.0085470085470085,True,10,0.0932282003710575,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
95510,メタウォーター,dps_fallback,0.0135685210312075,True,10,0.4520711342441986,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
14170,ミライト・ワン,dps_fallback,0.0206100577081615,True,10,1.4845028229058648,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
63370,テセック,dps_fallback,0.0275590551181102,True,10,0.4080551139374668,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
62290,オーケーエム,dps_fallback,0.0194974003466204,False,5,0.2808169219547775,data_missing:div_history; E_div_yield,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
63800,オリエンタルチエン工業,dps_fallback,0.009090909090909,False,3,3.4166666666666665,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
23740,セントケア・ホールディング,dps_fallback,4.1905941022468126e-09,True,10,0.3412179164569703,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
17680,ソネック,dps_fallback,0.0193923723335488,True,10,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
88810,日神グループホールディングス,dps_fallback,0.0302631578947368,True,10,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
63680,オルガノ,dps_fallback,0.0105680317040951,True,10,0.5665617217236032,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
68350,アライドテレシスホールディングス,dps_fallback,0.0217391304347826,True,10,0.0876073334880482,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
79890,立川ブラインド工業,dps_fallback,0.0180888714117184,True,10,0.9129930394431556,D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
93510,東洋埠頭,dps_fallback,0.0297029702970297,True,10,0.5664893617021277,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
69140,オプテックスグループ,dps_fallback,0.0143420580853352,True,10,0.3485294117647058,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
31680,ＭＥＲＦ,dps_fallback,0.012911555842479,True,10,0.6962962962962963,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
76090,ダイトロン,dps_fallback,0.0543097407147862,True,10,0.3160455486542443,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
28140,佐藤食品工業,dps_fallback,0.0129829984544049,True,10,0.1895573212258796,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
43200,ＣＥホールディングス,dps_fallback,0.0434056761268781,True,10,0.6272661348803481,D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
62270,ＡＩメカテック,dps_fallback,0.0020179372197309,False,4,,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
48380,スペースシャワーＳＫＩＹＡＫＩホールディングス,dps_fallback,0.0159509202453987,True,10,0.2450657894736842,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
39970,トレードワークス,dps_fallback,0.0466200466200466,True,8,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
69280,エノモト,dps_fallback,0.0234323432343234,True,10,0.707244212098581,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
59550,ワイズホールディングス,dps_fallback,0.0080645161290322,True,10,0.2682682682682683,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
93760,ユーラシア旅行社,dps_fallback,0.0348706411698537,True,10,0.3558558558558558,A_non_cut_years; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
97330,ナガセ,dps_fallback,0.0363108206245461,True,10,2.0773480662983426,A_non_cut_years; D_fcf_payout; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
71160,ダイワ通信,dps_fallback,0.03862660944206,False,2,1.1935483870967742,data_missing:div_history; D_fcf_payout; D_fcf_hard_fail,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
87370,あかつき本社,dps_fallback,0.0404040404040404,True,10,35.84782608695652,A_non_cut_years; fin_sector_excluded_from_core; fin:A_non_cut_years,div_split_adjusted; fcf_payout_extreme:35.85,yield_total_fallback_dps,yf,False,False,True,False,False
62090,リケンＮＰＲ,dps_fallback,0.0331210191082802,False,2,0.3560625814863103,data_missing:div_history,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,True
27370,トーメンデバイス,dps_fallback,0.0242914979757085,True,10,0.2409980153104621,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
27820,セリア,dps_fallback,0.0164705882352941,True,10,1.0776629489409597,D_fcf_payout; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
77460,岡本硝子,dps_fallback,0.0,False,2,,data_missing:div_history; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
83540,ふくおかフィナンシャルグループ,dps_fallback,0.0221347761928184,True,10,0.068398599282849,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
96780,カナモト,dps_fallback,0.0216894977168949,True,10,0.0751858519797675,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
19260,ライト工業,dps_fallback,0.0246305418719211,True,10,0.419806300553427,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
57140,ＤＯＷＡホールディングス,dps_fallback,0.0152160681679853,True,10,0.1823014214725719,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
61380,ダイジェット工業,dps_fallback,0.0217013888888888,True,10,0.1104477611940298,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
63650,電業社機械製作所,dps_fallback,0.0287828947368421,True,10,0.683898761443188,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
80450,横浜丸魚,dps_fallback,0.0182038834951456,True,10,0.2080654587960257,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
17990,第一建設工業,dps_fallback,0.0319410319410319,True,10,0.7555303460011344,D_fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
64690,放電精密加工研究所,dps_fallback,0.0029556650246305,True,10,0.8669527896995708,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
49660,上村工業,dps_fallback,0.0126525079078174,True,10,0.2873051224944321,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
68340,精工技研,dps_fallback,0.0023748629886737,True,10,0.251027866605756,A_non_cut_years; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
14340,ＪＥＳＣＯホールディングス,dps_fallback,0.0205867215645908,True,10,0.2783208740655549,A_non_cut_years; B_cfo_pos_ratio; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
49700,東洋合成工業,dps_fallback,0.0044117647058823,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
58050,ＳＷＣＣ,dps_fallback,0.0095572733661278,True,10,0.210274229902329,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
40640,日本カーバイド工業,dps_fallback,0.0287459575997125,True,10,0.2559615714530794,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
23370,いちご,dps_fallback,0.0214723926380368,True,10,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
54710,大同特殊鋼,dps_fallback,0.0234941264683829,True,10,0.1665039696198531,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
60580,ベクトル,dps_fallback,0.024006001500375,True,10,0.3812316715542522,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
68570,アドバンテスト,dps_fallback,0.0016490486257928,True,10,0.2173272705323729,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
16630,Ｋ＆Ｏエナジーグループ,dps_fallback,0.0076363636363636,True,10,0.1997374343585896,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
83310,千葉銀行,dps_fallback,0.0196463654223968,True,10,0.0789658579090117,fin_sector_excluded_from_core; E_div_yield; fin:E_div_yield,,yield_total_fallback_dps,yf,False,False,True,False,False
97160,乃村工藝社,dps_fallback,0.024006001500375,True,10,0.8650532684466657,A_non_cut_years; D_fcf_payout; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
60910,ウエスコホールディングス,dps_fallback,0.026431718061674,True,10,0.2619926199261992,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
85910,オリックス,dps_fallback,0.0251172038509836,True,10,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,True
64540,マックス,dps_fallback,0.0162624821683309,True,10,0.4936252023745278,E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
68560,堀場製作所,dps_fallback,0.0143388210302708,True,10,0.7345063843039552,A_non_cut_years; D_fcf_payout; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
36340,ソケッツ,dps_fallback,0.0036585365853658,True,10,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
46580,日本空調サービス,dps_fallback,0.028735632183908,True,10,1.368495742667928,A_non_cut_years; D_fcf_payout; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
69710,京セラ,dps_fallback,0.019739439399921,True,10,0.7113376040546612,A_non_cut_years; D_fcf_payout; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
61440,西部電機,dps_fallback,0.0292173913043478,True,10,1.246347941567065,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
63430,フリージア・マクロス,dps_fallback,0.0034090909090909,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
79160,光村印刷,dps_fallback,0.027027027027027,True,10,0.3709090909090909,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
19490,住友電設,dps_fallback,1.4352384668294794e-08,True,10,0.4697706373533453,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
95430,静岡ガス,dps_fallback,0.0265076209410205,True,10,0.1875530192025911,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
31570,ジオリーブグループ,dps_fallback,0.0229053646775165,True,10,0.255945373204615,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
76350,杉田エース,dps_fallback,0.0234055002925687,True,10,0.1431541431541431,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
56980,エンビプロ・ホールディングス,dps_fallback,0.0159744408945686,True,10,0.1732462368645271,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
51910,住友理工,dps_fallback,0.0254433307632999,True,10,0.1346026742589862,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
77810,平山ホールディングス,dps_fallback,0.0323834196891191,True,10,0.3538383324860193,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
80500,セイコーグループ,dps_fallback,0.0079239302694136,True,10,0.1809581712062256,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
24690,ヒビノ,dps_fallback,0.0164899882214369,True,10,0.4120621162874684,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
40260,神島化学工業,dps_fallback,0.022703818369453,True,10,0.4200863930885529,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
18610,熊谷組,dps_fallback,0.0785973397823458,True,10,1.814145002422089,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_split_adjusted,high_yield_risk; yield_total_fallback_dps; yf_source_high_yield,yf,True,False,False,False,False
93190,中央倉庫,dps_fallback,0.0200892857142857,True,10,0.3573122529644268,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
